scheme,scheme_label,artifact_type,severity_label,severity_value,sample_index,score,deployment_threshold,research_threshold
mahalanobis_feature,Mahalanobis feature,rectangle_annotation,width_15,15.0,3,88.70291900634766,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,rectangle_annotation,width_15,15.0,4,99.91378784179688,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,rectangle_annotation,width_15,15.0,5,108.26834106445312,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,rectangle_annotation,width_15,15.0,6,119.7343521118164,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,rectangle_annotation,width_15,15.0,7,120.61311340332031,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,rectangle_annotation,width_15,15.0,8,132.73399353027344,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,rectangle_annotation,width_15,15.0,9,91.10502624511719,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,rectangle_annotation,width_15,15.0,10,106.90045166015625,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,rectangle_annotation,width_15,15.0,11,130.29981994628906,38.58238201141357,32.05723571777344
patchcore_l3,PatchCore L3,rectangle_annotation,width_15,15.0,0,48.685585021972656,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,rectangle_annotation,width_15,15.0,1,47.003028869628906,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,rectangle_annotation,width_15,15.0,2,40.4334602355957,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,rectangle_annotation,width_15,15.0,3,40.25001907348633,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,rectangle_annotation,width_15,15.0,4,41.78281784057617,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,rectangle_annotation,width_15,15.0,5,43.7955436706543,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,rectangle_annotation,width_15,15.0,6,45.27723693847656,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,rectangle_annotation,width_15,15.0,7,50.37861633300781,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,rectangle_annotation,width_15,15.0,8,50.74115753173828,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,rectangle_annotation,width_15,15.0,9,40.13700866699219,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,rectangle_annotation,width_15,15.0,10,37.761756896972656,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,rectangle_annotation,width_15,15.0,11,51.4944953918457,34.763293457031246,26.80457305908203
autoencoder,Autoencoder,rectangle_annotation,width_15,15.0,0,0.015984324738383293,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,rectangle_annotation,width_15,15.0,1,0.017187219113111496,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,rectangle_annotation,width_15,15.0,2,0.017410529777407646,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,rectangle_annotation,width_15,15.0,3,0.016988083720207214,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,rectangle_annotation,width_15,15.0,4,0.016638830304145813,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,rectangle_annotation,width_15,15.0,5,0.01660766825079918,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,rectangle_annotation,width_15,15.0,6,0.01661813259124756,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,rectangle_annotation,width_15,15.0,7,0.016364479437470436,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,rectangle_annotation,width_15,15.0,8,0.016212444752454758,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,rectangle_annotation,width_15,15.0,9,0.0166794303804636,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,rectangle_annotation,width_15,15.0,10,0.016634605824947357,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,rectangle_annotation,width_15,15.0,11,0.01582925394177437,0.0017387918487656,0.0001624995929887
image_statistics,Image statistics,rectangle_annotation,width_15,15.0,0,1.8078550100326538,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,rectangle_annotation,width_15,15.0,1,0.7875562906265259,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,rectangle_annotation,width_15,15.0,2,0.8407540917396545,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,rectangle_annotation,width_15,15.0,3,0.7439509630203247,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,rectangle_annotation,width_15,15.0,4,0.760838508605957,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,rectangle_annotation,width_15,15.0,5,0.9292153120040894,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,rectangle_annotation,width_15,15.0,6,1.552361249923706,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,rectangle_annotation,width_15,15.0,7,1.2188507318496704,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,rectangle_annotation,width_15,15.0,8,1.5356533527374268,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,rectangle_annotation,width_15,15.0,9,0.7517063021659851,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,rectangle_annotation,width_15,15.0,10,1.052213191986084,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,rectangle_annotation,width_15,15.0,11,2.331109046936035,1.7220234692096696,0.6057427525520325
