unknown_threshold,coverage,known_accuracy,overall_accuracy_with_unknown_as_incorrect,unknown_rate,method,split
0.0,1.0,0.9904761904761905,0.9904761904761905,0.0,feature_statistics_fusion,val
0.05,1.0,0.9904761904761905,0.9904761904761905,0.0,feature_statistics_fusion,val
0.1,1.0,0.9904761904761905,0.9904761904761905,0.0,feature_statistics_fusion,val
0.15000000000000002,1.0,0.9904761904761905,0.9904761904761905,0.0,feature_statistics_fusion,val
0.2,1.0,0.9904761904761905,0.9904761904761905,0.0,feature_statistics_fusion,val
0.25,1.0,0.9904761904761905,0.9904761904761905,0.0,feature_statistics_fusion,val
0.30000000000000004,1.0,0.9904761904761905,0.9904761904761905,0.0,feature_statistics_fusion,val
0.35000000000000003,1.0,0.9904761904761905,0.9904761904761905,0.0,feature_statistics_fusion,val
0.4,1.0,0.9904761904761905,0.9904761904761905,0.0,feature_statistics_fusion,val
0.45,1.0,0.9904761904761905,0.9904761904761905,0.0,feature_statistics_fusion,val
0.5,1.0,0.9904761904761905,0.9904761904761905,0.0,feature_statistics_fusion,val
0.55,1.0,0.9904761904761905,0.9904761904761905,0.0,feature_statistics_fusion,val
0.6000000000000001,0.9976190476190476,0.9928400954653938,0.9904761904761905,0.0023809523809523725,feature_statistics_fusion,val
0.65,0.9976190476190476,0.9928400954653938,0.9904761904761905,0.0023809523809523725,feature_statistics_fusion,val
0.7000000000000001,0.9976190476190476,0.9928400954653938,0.9904761904761905,0.0023809523809523725,feature_statistics_fusion,val
0.75,0.9976190476190476,0.9928400954653938,0.9904761904761905,0.0023809523809523725,feature_statistics_fusion,val
0.8,0.9976190476190476,0.9928400954653938,0.9904761904761905,0.0023809523809523725,feature_statistics_fusion,val
0.8500000000000001,0.9952380952380953,0.9952153110047847,0.9904761904761905,0.004761904761904745,feature_statistics_fusion,val
