unknown_threshold,coverage,known_accuracy,overall_accuracy_with_unknown_as_incorrect,unknown_rate,method,split
0.65,1.0,1.0,1.0,0.0,feature_statistics_fusion,test
0.7000000000000001,1.0,1.0,1.0,0.0,feature_statistics_fusion,test
0.75,1.0,1.0,1.0,0.0,feature_statistics_fusion,test
0.8,1.0,1.0,1.0,0.0,feature_statistics_fusion,test
0.8500000000000001,1.0,1.0,1.0,0.0,feature_statistics_fusion,test
0.9,0.9976190476190476,1.0,0.9976190476190476,0.0023809523809523725,feature_statistics_fusion,test
0.9500000000000001,0.9976190476190476,1.0,0.9976190476190476,0.0023809523809523725,feature_statistics_fusion,test
1.0,0.0,,0.0,1.0,feature_statistics_fusion,test
0.0,1.0,1.0,1.0,0.0,hierarchical_classifier,test
0.05,1.0,1.0,1.0,0.0,hierarchical_classifier,test
0.1,1.0,1.0,1.0,0.0,hierarchical_classifier,test
0.15000000000000002,1.0,1.0,1.0,0.0,hierarchical_classifier,test
0.2,1.0,1.0,1.0,0.0,hierarchical_classifier,test
0.25,1.0,1.0,1.0,0.0,hierarchical_classifier,test
0.30000000000000004,1.0,1.0,1.0,0.0,hierarchical_classifier,test
0.35000000000000003,1.0,1.0,1.0,0.0,hierarchical_classifier,test
0.4,1.0,1.0,1.0,0.0,hierarchical_classifier,test
0.45,1.0,1.0,1.0,0.0,hierarchical_classifier,test
0.5,1.0,1.0,1.0,0.0,hierarchical_classifier,test
0.55,1.0,1.0,1.0,0.0,hierarchical_classifier,test
0.6000000000000001,1.0,1.0,1.0,0.0,hierarchical_classifier,test
0.65,1.0,1.0,1.0,0.0,hierarchical_classifier,test
0.7000000000000001,1.0,1.0,1.0,0.0,hierarchical_classifier,test
0.75,1.0,1.0,1.0,0.0,hierarchical_classifier,test
0.8,1.0,1.0,1.0,0.0,hierarchical_classifier,test
0.8500000000000001,1.0,1.0,1.0,0.0,hierarchical_classifier,test
0.9,0.9976190476190476,1.0,0.9976190476190476,0.0023809523809523725,hierarchical_classifier,test
0.9500000000000001,0.9976190476190476,1.0,0.9976190476190476,0.0023809523809523725,hierarchical_classifier,test
1.0,0.0,,0.0,1.0,hierarchical_classifier,test
